24.5,6.277349,0.000430857,1.314943E-05,558730.6,0,4.23E+10,6.277349
24.75,6.277241,0.0004341373,1.309375E-05,556413.6,0,4.23E+10,6.277241
25,6.277133,0.0004374037,1.303881E-05,554128.3,0,4.23E+10,6.277133
25.25,6.277023,0.0004406566,1.298459E-05,551873.3,0,4.23E+10,6.277023
25.5,6.276912,0.000443896,1.293109E-05,549649.1,0,4.23E+10,6.276912
25.75,6.276801,0.000447122,1.287831E-05,547455.3,0,4.23E+10,6.276801
26,6.276689,0.000450335,1.282623E-05,545291.5,0,4.23E+10,6.276689
26.25,6.276576,0.0004535351,1.277485E-05,543157.3,0,4.23E+10,6.276576
26.5,6.276462,0.0004567223,1.272418E-05,541052.8,0,4.23E+10,6.276462
26.75,6.276347,0.000459897,1.267419E-05,538977.6,0,4.23E+10,6.276347
27,6.276232,0.0004630593,1.262487E-05,536931.1,0,4.23E+10,6.276232
27.25,6.276115,0.0004662094,1.257624E-05,534913.7,0,4.23E+10,6.276115
27.5,6.275999,0.0004693474,1.252829E-05,532925.1,0,4.23E+10,6.275999
27.75,6.275881,0.0004724734,1.248099E-05,530964.1,0,4.23E+10,6.275881
28,6.275762,0.0004755878,1.243436E-05,529031.5,0,4.23E+10,6.275762
28.25,6.275643,0.0004786905,1.238838E-05,527126.7,0,4.23E+10,6.275643
28.5,6.275523,0.0004817819,1.234305E-05,525249.3,0,4.23E+10,6.275523
28.75,6.275402,0.000484862,1.229838E-05,523399.8,0,4.23E+10,6.275402
29,6.27528,0.000487931,1.225433E-05,521576.8,0,4.23E+10,6.27528
29.25,6.275158,0.0004909891,1.221092E-05,519781.1,0,4.23E+10,6.275158
29.5,6.275035,0.0004940364,1.216814E-05,518012.2,0,4.23E+10,6.275035
29.75,6.274911,0.0004970731,1.212599E-05,516269.8,0,4.23E+10,6.274911
30,6.274786,0.0005000993,1.208446E-05,514553.9,0,4.23E+10,6.274786
30.25,6.274661,0.0005031152,1.204354E-05,512863.8,0,4.23E+10,6.274661
30.5,6.274535,0.000506121,1.200323E-05,511199.8,0,4.23E+10,6.274535
30.75,6.274408,0.0005091167,1.196353E-05,509561.8,0,4.23E+10,6.274408
31,6.27428,0.0005121027,1.192443E-05,507948.8,0,4.23E+10,6.27428
31.25,6.274152,0.0005150789,1.188593E-05,506361.6,0,4.23E+10,6.274152
31.5,6.274023,0.0005180456,1.184801E-05,504799.3,0,4.23E+10,6.274023
31.75,6.273893,0.0005210028,1.18107E-05,503262.4,0,4.23E+10,6.273893
32,6.273762,0.0005239508,1.177396E-05,501750.1,0,4.23E+10,6.273762
32.25,6.273631,0.0005268897,1.17378E-05,500262.4,0,4.23E+10,6.273631
32.5,6.273499,0.0005298196,1.170222E-05,498799.1,0,4.23E+10,6.273499
32.75,6.273366,0.0005327407,1.166722E-05,497360.4,0,4.23E+10,6.273366
33,6.273232,0.0005356531,1.163278E-05,495945.8,0,4.23E+10,6.273232
33.25,6.273098,0.000538557,1.15989E-05,494555,0,4.23E+10,6.273098
33.5,6.272963,0.0005414525,1.156559E-05,493187.9,0,4.23E+10,6.272963
33.75,6.272827,0.0005443397,1.153283E-05,491844.7,0,4.23E+10,6.272827
34,6.272691,0.0005472188,1.150062E-05,490524.9,0,4.23E+10,6.272691
34.25,6.272553,0.00055009,1.146896E-05,489228.2,0,4.23E+10,6.272553
34.5,6.272416,0.0005529533,1.143786E-05,487955.1,0,4.23E+10,6.272416
34.75,6.272277,0.0005558088,1.140728E-05,486704.8,0,4.23E+10,6.272277
35,6.272138,0.0005586568,1.137726E-05,485477.4,0,4.23E+10,6.272138
35.25,6.271997,0.0005614973,1.134776E-05,484272.7,0,4.23E+10,6.271997
35.5,6.271857,0.0005643306,1.131879E-05,483090.6,0,4.23E+10,6.271857
35.75,6.271715,0.0005671567,1.129035E-05,481930.9,0,4.23E+10,6.271715
36,6.271573,0.0005699758,1.126244E-05,480793.7,0,4.23E+10,6.271573
36.25,6.27143,0.0005727879,1.123505E-05,479678.3,0,4.23E+10,6.27143
36.5,6.271286,0.0005755932,1.120818E-05,478585.2,0,4.23E+10,6.271286
36.75,6.271142,0.0005783919,1.118182E-05,477514,0,4.23E+10,6.271142
37,6.270997,0.0005811841,1.115598E-05,476464.6,0,4.23E+10,6.270997
37.25,6.270852,0.0005839698,1.113065E-05,475436.9,0,4.23E+10,6.270852
37.5,6.270705,0.0005867493,1.110581E-05,474430.3,0,4.23E+10,6.270705
37.75,6.270558,0.0005895226,1.108148E-05,473445.4,0,4.23E+10,6.270558
38,6.270411,0.00059229,1.105765E-05,472481.6,0,4.23E+10,6.270411
38.25,6.270262,0.0005950514,1.103432E-05,471538.9,0,4.23E+10,6.270262
38.5,6.270113,0.0005978071,1.101148E-05,470617.3,0,4.23E+10,6.270113
38.75,6.269963,0.0006005571,1.098913E-05,469716.6,0,4.23E+10,6.269963
39,6.269813,0.0006033016,1.096727E-05,468836.5,0,4.23E+10,6.269813
39.25,6.269661,0.0006060406,1.09459E-05,467977.2,0,4.23E+10,6.269661
39.5,6.26951,0.0006087744,1.0925E-05,467138.1,0,4.23E+10,6.26951
39.75,6.269357,0.0006115031,1.090459E-05,466319.7,0,4.23E+10,6.269357
40,6.269204,0.0006142267,1.088466E-05,465521.7,0,4.23E+10,6.269204
40.25,6.26905,0.0006169453,1.086519E-05,464743.6,0,4.23E+10,6.26905
40.5,6.268896,0.0006196592,1.08462E-05,463985.7,0,4.23E+10,6.268896
40.75,6.26874,0.0006223684,1.082768E-05,463247.6,0,4.23E+10,6.26874
41,6.268584,0.000625073,1.080963E-05,462529.6,0,4.23E+10,6.268584
41.25,6.268428,0.0006277731,1.079203E-05,461831.1,0,4.23E+10,6.268428
41.5,6.26827,0.0006304689,1.07749E-05,461152.3,0,4.23E+10,6.26827
41.75,6.268113,0.0006331605,1.075823E-05,460493,0,4.23E+10,6.268113
42,6.267954,0.000635848,1.074201E-05,459853.1,0,4.23E+10,6.267954
42.25,6.267795,0.0006385315,1.072624E-05,459232.5,0,4.23E+10,6.267795
42.5,6.267635,0.0006412111,1.071093E-05,458631.1,0,4.23E+10,6.267635
42.75,6.267474,0.0006438869,1.069607E-05,458049,0,4.23E+10,6.267474
43,6.267313,0.000646559,1.068164E-05,457485.4,0,4.23E+10,6.267313
43.25,6.267151,0.0006492276,1.066767E-05,456941.1,0,4.23E+10,6.267151
43.5,6.266988,0.0006518927,1.065413E-05,456415.1,0,4.23E+10,6.266988
43.75,6.266825,0.0006545546,1.064103E-05,455907.9,0,4.23E+10,6.266825
44,6.266661,0.0006572132,1.062837E-05,455419.7,0,4.23E+10,6.266661
44.25,6.266497,0.0006598687,1.061613E-05,454949.4,0,4.23E+10,6.266497
44.5,6.266331,0.0006625212,1.060433E-05,454497.3,0,4.23E+10,6.266331
44.75,6.266165,0.0006651708,1.059294E-05,454063.3,0,4.23E+10,6.266165
45,6.265999,0.0006678177,1.058197E-05,453647,0,4.23E+10,6.265999
45.25,6.265831,0.0006704618,1.05714E-05,453247.9,0,4.23E+10,6.265831
45.5,6.265664,0.0006731033,1.056124E-05,452866,0,4.23E+10,6.265664
45.75,6.265495,0.0006757423,1.055176E-05,452512.8,0,4.23E+10,6.265495
